PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,Season,Team_Wins,Draft_Pick,Season_End_Year,winner
1630194,Paul Reed,Paul,1610612755,PHI,22.0,26,17,9,0.654,6.8,1.6,3.0,0.538,0.0,0.2,0.0,0.2,0.3,0.5,1.2,1.2,2.3,0.5,0.5,0.4,0.5,0.4,1.1,0.3,3.4,1.4,9.1,1,0,8.0,51,39,61,14,68,47,55,8,84,83,84,82,77,79,13,56,40,60,55,48,14,23,48,76,55,7,48,17,2,51,1,2020-21,,,2021,0
1630202,Payton Pritchard,Payton,1610612738,BOS,23.0,66,33,33,0.5,19.2,2.8,6.3,0.44,1.5,3.8,0.411,0.6,0.7,0.889,0.5,1.9,2.4,1.8,0.8,0.6,0.1,0.3,1.6,0.6,7.7,0.6,14.6,0,0,14.9,8,6,12,36,29,24,25,38,9,11,10,44,50,12,35,35,39,21,33,32,59,36,29,49,23,11,30,31,2,29,1,2020-21,,,2021,0
1630173,Precious Achiuwa,Precious,1610612748,MIA,21.0,61,31,30,0.508,12.1,2.0,3.7,0.544,0.0,0.0,0.0,0.9,1.8,0.509,1.2,2.2,3.4,0.5,0.7,0.3,0.5,0.5,1.5,1.3,5.0,-1.9,11.4,3,0,10.4,15,7,19,35,47,37,47,7,84,90,84,29,18,78,12,31,23,58,40,52,18,12,32,22,43,52,40,5,2,42,1,2020-21,,,2021,0
1630181,R.J. Hampton,R.J.,1610612753,ORL,20.0,51,20,31,0.392,17.4,2.7,6.1,0.435,0.5,1.7,0.31,1.1,1.6,0.671,0.6,2.9,3.5,1.7,1.0,0.4,0.2,0.4,1.2,1.4,6.9,-5.6,14.5,3,0,13.9,21,25,17,59,32,28,27,43,42,44,46,22,22,66,34,18,20,23,20,46,49,31,42,20,27,87,32,5,2,31,2,2020-21,,,2021,0
1629617,Reggie Perry,Reggie,1610612751,BKN,21.0,26,18,8,0.692,8.1,1.2,3.0,0.41,0.2,0.8,0.19,0.4,0.5,0.769,1.0,1.8,2.8,0.5,0.6,0.2,0.2,0.4,1.5,0.3,3.0,-1.4,8.0,1,0,7.4,51,35,66,11,64,53,55,51,69,65,74,63,65,43,15,40,32,54,50,64,42,23,31,69,61,42,54,17,2,54,1,2020-21,,,2021,0
1629606,Robert Franks,Robert,1610612753,ORL,24.0,7,0,7,0.0,14.4,1.9,4.0,0.464,0.7,2.1,0.333,1.7,1.9,0.923,0.9,1.1,2.0,0.7,0.3,0.4,0.4,0.1,1.1,1.6,6.1,-3.6,11.9,0,0,11.3,83,90,73,90,42,41,43,26,37,33,38,8,16,9,19,58,46,46,67,41,20,66,45,15,33,74,37,31,2,39,1,2020-21,,,2021,0
1630218,Robert Woodard II,Robert,1610612758,SAC,21.0,13,3,10,0.231,3.5,0.6,1.5,0.4,0.1,0.5,0.167,0.2,0.6,0.375,0.3,0.9,1.2,0.2,0.1,0.0,0.2,0.0,0.3,0.4,1.5,0.8,3.9,0,0,3.5,73,74,57,79,89,80,80,55,79,81,76,76,54,83,58,65,66,82,90,83,42,82,86,65,81,9,78,31,2,79,1,2020-21,,,2021,0
1630240,Saben Lee,Saben,1610612765,DET,22.0,48,14,34,0.292,16.3,2.1,4.4,0.471,0.2,0.5,0.348,1.3,1.9,0.685,0.4,1.6,2.0,3.6,1.1,0.7,0.3,0.5,1.6,1.7,5.6,-1.9,15.1,0,0,13.3,24,44,10,71,37,36,39,24,67,79,30,17,17,64,42,44,45,5,16,19,34,13,28,12,37,50,29,31,2,33,1,2020-21,,,2021,0
1630180,Saddiq Bey,Saddiq,1610612765,DET,22.0,70,19,51,0.271,27.3,4.0,9.9,0.404,2.5,6.6,0.38,1.8,2.1,0.844,0.6,3.9,4.5,1.4,0.9,0.7,0.2,0.5,1.6,1.4,12.2,-3.0,21.7,3,0,22.5,3,30,2,76,9,9,6,54,2,3,16,7,10,19,30,9,15,28,30,16,47,16,30,19,6,70,9,5,2,7,1,2020-21,,,2021,0
1630241,Sam Merrill,Sam,1610612749,MIL,25.0,30,18,12,0.6,7.8,1.1,2.4,0.444,0.7,1.6,0.447,0.1,0.1,1.0,0.2,0.8,1.0,0.7,0.3,0.3,0.0,0.2,0.6,0.2,3.0,-1.3,5.8,0,0,6.0,44,35,50,24,65,64,63,35,38,46,8,84,85,1,72,68,71,47,61,62,76,57,76,83,62,41,65,31,2,65,1,2020-21,,,2021,0
1630253,Sean McDermott,Sean,1610612763,MEM,24.0,18,10,8,0.556,8.8,0.7,1.8,0.394,0.3,1.2,0.227,0.4,0.4,1.0,0.3,0.7,1.1,0.2,0.2,0.1,0.2,0.1,0.4,0.2,2.2,-3.2,4.4,0,0,4.3,64,58,66,29,60,76,74,61,59,53,66,57,70,1,52,72,69,79,77,74,54,70,80,81,72,72,72,31,2,74,1,2020-21,,,2021,0
1630219,Skylar Mays,Skylar,1610612737,ATL,23.0,33,19,14,0.576,8.2,1.3,3.0,0.449,0.4,1.2,0.35,0.7,0.8,0.88,0.3,0.8,1.1,0.9,0.3,0.4,0.1,0.2,0.5,0.6,3.8,0.4,7.6,0,0,7.1,38,30,45,27,63,51,58,33,49,54,28,40,45,13,59,69,68,42,68,45,71,47,78,54,52,18,55,31,2,56,1,2020-21,,,2021,0
1630177,Theo Maledon,Theo,1610612760,OKC,20.0,65,20,45,0.308,27.3,3.5,9.4,0.368,1.6,4.8,0.335,1.6,2.1,0.748,0.4,2.9,3.2,3.5,2.2,0.9,0.2,0.3,1.9,1.8,10.1,-9.6,20.2,1,0,20.5,9,25,6,68,8,16,8,72,8,7,37,11,13,50,47,20,26,7,7,11,53,42,17,11,12,93,12,17,2,11,1,2020-21,,,2021,0
1630200,Tre Jones,Tre,1610612759,SAS,21.0,37,15,22,0.405,7.3,1.0,2.1,0.474,0.1,0.1,0.6,0.5,0.5,0.895,0.2,0.4,0.6,1.1,0.4,0.2,0.0,0.2,0.4,0.6,2.5,-2.2,5.1,0,0,4.7,36,42,30,56,67,67,68,22,78,87,1,56,64,10,70,88,83,38,60,66,80,53,84,55,69,62,67,31,2,67,1,2020-21,,,2021,0
1630235,Trent Forrest,Trent,1610612762,UTA,23.0,30,22,8,0.733,10.1,1.1,2.4,0.451,0.2,0.9,0.192,0.6,0.6,1.0,0.4,1.1,1.5,1.5,0.7,0.3,0.1,0.1,0.7,0.6,2.9,-1.6,7.5,0,0,6.9,44,19,66,6,54,64,65,32,67,64,73,42,53,1,48,61,57,25,41,55,60,72,66,56,63,46,56,31,2,58,1,2020-21,,,2021,0
1630234,Ty-Shon Alexander,Ty-Shon,1610612756,PHX,22.0,15,11,4,0.733,3.2,0.2,0.8,0.25,0.1,0.6,0.222,0.1,0.1,0.5,0.1,0.5,0.7,0.4,0.2,0.0,0.1,0.0,0.1,0.1,0.6,-0.5,2.0,0,0,1.9,70,51,80,6,92,91,90,88,71,74,67,86,85,79,80,81,79,66,79,83,70,82,90,88,91,30,88,31,2,89,1,2020-21,,,2021,0
1630189,Tyler Bey,Tyler,1610612742,DAL,23.0,18,11,7,0.611,3.9,0.4,1.2,0.318,0.1,0.2,0.25,0.2,0.3,0.6,0.4,0.6,1.1,0.2,0.2,0.0,0.1,0.1,0.3,0.3,1.0,-2.1,2.5,0,0,2.4,64,51,73,22,82,84,85,83,81,84,61,80,79,73,40,77,69,81,82,83,72,70,85,70,86,56,86,31,2,86,1,2020-21,,,2021,0
1630179,Tyrell Terry,Tyrell,1610612742,DAL,20.0,11,2,9,0.182,5.1,0.5,1.5,0.313,0.0,0.6,0.0,0.1,0.3,0.333,0.0,0.5,0.5,0.5,0.2,0.5,0.0,0.0,0.2,0.3,1.0,0.0,3.7,0,0,3.0,76,81,61,85,76,83,82,84,84,70,84,85,80,84,86,79,85,52,81,39,80,82,88,75,86,24,81,31,2,83,1,2020-21,,,2021,0
1630169,Tyrese Haliburton,Tyrese,1610612758,SAC,21.0,58,25,33,0.431,30.1,5.0,10.7,0.472,2.1,5.1,0.409,0.8,1.0,0.857,0.7,2.3,3.0,5.3,1.6,1.3,0.5,0.3,1.4,0.9,13.0,-3.1,28.4,5,0,27.0,18,13,12,50,4,4,5,23,4,5,11,30,33,16,26,29,29,2,9,2,17,32,34,31,4,71,3,3,2,4,1,2020-21,,,2021,0
1630178,Tyrese Maxey,Tyrese,1610612755,PHI,20.0,61,41,20,0.672,15.3,3.2,7.0,0.462,0.5,1.7,0.301,1.0,1.1,0.871,0.2,1.5,1.7,2.0,0.7,0.4,0.2,0.4,1.3,1.0,8.0,-0.9,14.2,0,0,13.5,15,2,35,12,40,19,22,27,43,45,52,24,29,15,75,45,51,19,43,43,45,26,38,30,20,36,33,31,2,32,1,2020-21,,,2021,0
1628962,Udoka Azubuike,Udoka,1610612762,UTA,21.0,15,13,2,0.867,3.8,0.3,0.6,0.444,0.0,0.0,0.0,0.5,0.7,0.8,0.3,0.6,0.9,0.0,0.2,0.1,0.3,0.1,0.6,0.4,1.1,-4.3,2.9,0,0,2.6,70,47,88,3,85,89,92,35,84,91,84,51,51,32,62,78,76,90,79,78,35,75,73,63,85,82,83,31,2,85,1,2020-21,,,2021,0
1630176,Vernon Carey Jr.,Vernon,1610612766,CHA,20.0,19,9,10,0.474,6.0,0.9,1.9,0.5,0.1,0.4,0.143,0.5,0.6,0.818,0.3,1.1,1.4,0.1,0.3,0.1,0.3,0.2,0.7,0.5,2.4,-0.6,5.0,0,0,4.6,63,63,57,43,71,71,72,15,82,82,79,55,63,26,57,60,59,87,70,80,37,64,69,60,70,33,69,31,2,69,1,2020-21,,,2021,0
1630266,Will Magnay,Will,1610612740,NOP,23.0,1,1,0,1.0,3.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.0,-1.0,0,0,0.0,93,87,93,1,91,92,87,92,84,57,84,87,87,87,86,91,92,90,23,83,80,82,53,89,92,94,94,31,2,92,1,2020-21,,,2021,0
1630214,Xavier Tillman,Xavier,1610612763,MEM,22.0,59,31,28,0.525,18.4,2.8,5.1,0.559,0.4,1.1,0.338,0.6,0.9,0.642,1.3,3.1,4.3,1.3,0.8,0.7,0.6,0.4,2.0,0.8,6.6,0.6,16.9,2,0,15.2,17,7,22,32,31,23,33,5,52,56,34,47,37,68,8,16,16,32,37,15,12,29,16,41,30,13,24,13,2,26,1,2020-21,,,2021,0
1630192,Zeke Nnaji,Zeke,1610612743,DEN,20.0,42,30,12,0.714,9.5,1.2,2.5,0.481,0.6,1.4,0.407,0.3,0.4,0.8,0.3,1.2,1.5,0.2,0.2,0.2,0.1,0.2,0.7,0.4,3.2,-2.0,6.1,0,0,6.2,31,10,50,8,55,55,62,20,40,49,12,72,76,32,52,54,55,76,82,68,64,60,68,68,56,53,64,31,2,64,1,2020-21,,,2021,0
1630565,Aaron Henry,Aaron,1610612755,PHI,22.0,6,6,0,1.0,2.8,0.2,0.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.0,0.3,0.3,0.3,0.0,0.3,-3.3,1.2,0,0,1.2,87,69,112,1,116,108,111,104,94,109,94,94,97,94,104,113,114,108,79,103,31,45,102,102,109,96,117,33,4,118,1,2021-22,,,2022,0
1630598,Aaron Wiggins,Aaron,1610612760,OKC,23.0,50,13,37,0.26,24.2,3.1,6.7,0.463,0.8,2.8,0.304,1.2,1.7,0.729,1.0,2.5,3.6,1.4,1.1,0.6,0.2,0.4,1.9,1.3,8.3,-4.7,16.0,0,0,15.7,27,47,10,93,14,22,23,29,30,28,54,19,20,54,23,25,22,33,26,37,57,37,29,28,21,109,23,33,4,25,1,2021-22,,,2022,0
1630278,Ade Murkey,Ade,1610612758,SAC,24.0,1,0,1,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0,0.0,118,117,102,117,123,110,121,110,94,113,94,94,97,94,104,114,115,108,106,103,89,93,113,102,111,61,121,33,4,121,1,2021-22,,,2022,0
1629958,Ahmad Caver,Ahmad,1610612754,IND,25.0,1,0,1,0.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0,2.0,118,117,102,117,126,72,106,1,94,113,94,94,97,94,104,114,115,108,106,103,89,93,113,102,84,12,111,33,4,106,1,2021-22,,,2022,0
1630758,Aleem Ford,Aleem,1610612753,ORL,24.0,5,2,3,0.4,14.7,1.2,4.0,0.3,0.4,3.0,0.133,0.0,0.0,0.0,0.4,2.6,3.0,0.4,0.8,0.2,0.0,0.2,1.4,0.6,2.8,-7.0,6.8,0,0,7.0,88,86,84,75,47,68,55,92,63,22,87,94,97,94,71,22,32,87,41,86,89,67,49,64,74,116,75,33,4,71,1,2021-22,,,2022,0
1630578,Alperen Sengun,Alperen,1610612745,HOU,19.0,72,18,54,0.25,20.7,3.5,7.3,0.474,0.4,1.6,0.248,2.3,3.2,0.711,1.9,3.5,5.5,2.6,2.0,0.8,0.9,0.6,3.0,3.3,9.6,-4.3,23.3,8,0,21.6,8,34,4,94,24,17,18,26,62,55,75,6,5,58,6,8,6,14,7,19,6,12,4,2,16,105,11,5,4,11,1,2021-22,,,2022,0
1629083,Arnoldas Kulboka,Arnoldas,1610612766,CHA,24.0,2,2,0,1.0,2.7,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-6.0,0.0,0,0,0.0,105,86,112,1,120,110,116,110,94,91,94,94,97,94,104,114,115,108,106,103,89,93,91,102,111,115,121,33,4,121,1,2021-22,,,2022,0
1630559,Austin Reaves,Austin,1610612747,LAL,24.0,61,28,33,0.459,23.2,2.4,5.2,0.459,0.9,2.7,0.317,1.6,1.9,0.839,0.7,2.4,3.2,1.8,0.7,0.5,0.3,0.2,1.4,2.2,7.3,0.9,15.5,1,1,14.7,18,16,18,62,16,36,38,34,28,30,45,13,16,25,39,33,28,25,52,54,36,70,48,9,29,25,27,21,3,28,1,2021-22,,,2022,0
1630245,Ayo Dosunmu,Ayo,1610612741,CHI,22.0,77,42,35,0.545,27.4,3.6,6.9,0.52,0.9,2.4,0.376,0.7,1.0,0.679,0.4,2.4,2.8,3.3,1.4,0.8,0.4,0.5,2.4,0.9,8.8,-2.6,19.2,4,0,18.1,3,3,13,44,11,14,20,15,25,35,13,46,43,66,72,32,38,8,16,22,27,33,10,43,19,91,14,7,4,16,1,2021-22,,,2022,0
1630538,Bones Hyland,Bones,1610612743,DEN,21.0,69,41,28,0.594,19.0,3.3,8.3,0.403,1.9,5.2,0.366,1.6,1.8,0.856,0.2,2.5,2.7,2.8,1.2,0.6,0.3,0.6,2.2,1.3,10.1,0.6,18.9,1,0,19.3,10,4,28,38,30,19,14,65,3,4,17,14,19,20,88,27,39,11,18,38,45,16,15,26,13,31,16,21,4,14,1,2021-22,,,2022,0
1630527,Brandon Boston,Brandon,1610612746,LAC,20.0,51,26,25,0.51,14.9,2.5,6.4,0.385,0.7,2.2,0.306,1.2,1.4,0.819,0.3,1.8,2.2,1.0,0.6,0.5,0.3,0.5,0.8,1.1,6.7,-0.7,12.5,0,0,12.1,26,18,36,48,46,34,30,71,42,37,53,21,25,31,73,42,52,43,57,45,50,23,79,35,33,57,42,33,4,44,1,2021-22,,,2022,0
1630314,Brandon Williams,Brandon,1610612757,POR,22.0,24,2,22,0.083,26.7,4.4,11.8,0.372,1.3,4.4,0.292,2.8,4.0,0.701,0.8,2.3,3.1,3.9,2.4,1.0,0.4,0.9,2.2,3.1,12.9,-11.3,24.3,2,0,24.0,56,86,38,114,13,10,8,73,13,9,59,1,1,61,32,35,30,6,5,9,25,7,16,3,7,123,9,11,4,8,1,2021-22,,,2022,0
1630296,Braxton Key,Braxton,1610612765,DET,25.0,11,5,6,0.455,17.9,3.0,6.5,0.458,0.5,1.9,0.286,0.6,1.2,0.538,1.2,3.4,4.5,1.0,1.0,0.9,1.0,0.4,2.4,1.2,7.2,2.5,18.9,0,0,17.1,78,74,73,65,35,26,28,35,48,49,61,52,37,83,18,10,12,43,29,15,3,43,10,33,31,11,18,33,4,18,2,2021-22,,,2022,0
1630595,Cade Cunningham,Cade,1610612765,DET,20.0,64,20,44,0.313,32.6,6.7,16.1,0.416,1.8,5.7,0.314,2.2,2.6,0.845,0.9,4.6,5.5,5.6,3.7,1.2,0.7,1.2,3.1,2.4,17.4,-4.3,34.4,10,2,34.1,14,28,7,84,4,1,1,55,4,3,48,7,9,22,28,5,5,3,1,6,11,3,2,7,1,107,1,4,2,1,1,2021-22,,,2022,0
1630560,Cam Thomas,Cam,1610612751,BKN,20.0,67,32,35,0.478,17.6,3.3,7.5,0.433,0.7,2.6,0.27,1.3,1.6,0.829,0.2,2.2,2.4,1.2,0.8,0.5,0.1,0.4,1.0,1.2,8.5,-2.1,14.2,0,0,14.0,12,12,13,57,37,20,15,47,40,33,64,17,21,29,85,37,47,37,40,53,74,39,70,31,20,85,36,33,4,34,1,2021-22,,,2022,0
1630787,Cameron McGriff,Cameron,1610612757,POR,24.0,3,0,3,0.0,15.3,1.7,4.7,0.357,0.7,2.0,0.333,0.7,0.7,1.0,2.0,3.0,5.0,1.0,0.0,0.0,0.3,0.0,2.3,0.7,4.7,2.7,13.2,0,0,12.0,99,117,84,117,44,52,47,79,42,43,34,48,62,1,5,13,10,43,106,103,31,93,13,57,52,8,41,33,4,45,1,2021-22,,,2022,0
1630637,Carlik Jones,Carlik,1610612743,DEN,24.0,5,3,2,0.6,4.7,0.2,1.8,0.111,0.0,0.2,0.0,0.4,0.4,1.0,0.2,0.4,0.6,1.0,0.6,0.2,0.0,0.0,0.0,0.2,0.8,-4.0,3.0,0,0,2.8,88,80,95,36,97,107,90,108,94,106,94,66,77,1,89,106,103,43,58,86,89,93,113,96,104,101,99,33,4,100,2,2021-22,,,2022,0
1627760,Cat Barber,Cat,1610612737,ATL,27.0,3,0,3,0.0,4.3,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.3,0.7,1.0,1.0,0.3,0.0,0.0,0.3,0.3,1.0,0.0,3.7,2.4,0,0,2.0,99,117,84,117,101,110,97,110,94,113,94,94,29,94,73,91,89,43,79,103,89,45,102,38,111,4,105,33,4,106,1,2021-22,,,2022,0
1629646,Charles Bassey,Charles,1610612755,PHI,21.0,23,11,12,0.478,7.3,1.3,2.0,0.638,0.0,0.2,0.0,0.4,0.5,0.75,1.0,1.7,2.7,0.3,0.3,0.2,0.7,0.1,1.4,0.6,3.0,-1.5,9.2,1,0,7.9,60,51,56,56,81,64,80,7,94,108,94,68,68,45,25,45,42,99,78,85,9,74,51,63,68,72,59,21,4,65,1,2021-22,,,2022,0
1630602,Chaundee Brown Jr.,Chaundee,1610612737,ATL,23.0,5,1,4,0.2,20.7,2.0,6.4,0.313,1.2,3.6,0.333,1.0,1.2,0.833,0.2,3.0,3.2,0.8,0.2,0.4,0.0,0.6,1.4,0.8,6.2,-4.0,12.2,0,0,12.2,88,99,82,107,23,47,29,89,16,16,34,29,36,26,89,13,27,61,98,63,89,15,49,50,38,101,44,33,4,41,2,2021-22,,,2022,0
1630537,Chris Duarte,Chris,1610612754,IND,25.0,55,21,34,0.382,28.0,4.9,11.3,0.432,1.7,4.6,0.369,1.6,2.0,0.804,0.7,3.4,4.1,2.1,1.6,1.0,0.2,0.7,1.7,2.0,13.1,-1.0,23.1,0,0,23.4,21,24,15,76,9,7,10,49,5,6,16,12,14,35,38,10,18,19,10,8,63,11,34,11,6,60,12,33,4,10,1,2021-22,,,2022,0
1630557,Corey Kispert,Corey,1610612764,WAS,23.0,77,31,46,0.403,23.4,3.0,6.7,0.455,1.5,4.2,0.35,0.7,0.8,0.871,0.7,2.0,2.7,1.1,0.6,0.5,0.3,0.3,1.2,0.6,8.2,0.5,14.7,0,0,15.0,3,13,6,74,15,24,24,37,9,11,27,44,53,15,43,38,41,40,53,55,46,56,59,62,23,36,32,33,4,27,1,2021-22,,,2022,0
1628591,Craig Sword,Craig,1610612764,WAS,28.0,3,1,2,0.333,6.3,1.0,1.3,0.75,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.3,0.0,0.0,2.3,0.0,2.0,0.3,6.2,0,0,5.0,99,99,95,80,86,72,97,3,94,100,94,94,97,94,104,114,115,92,79,2,89,93,13,102,84,38,76,33,4,82,1,2021-22,,,2022,0
1630227,Daishen Nix,Daishen,1610612745,HOU,20.0,24,3,21,0.125,10.9,1.1,2.8,0.403,0.3,1.1,0.269,0.7,1.3,0.533,0.3,1.1,1.4,1.7,1.1,0.6,0.0,0.3,0.9,0.9,3.2,-1.9,8.2,0,0,7.8,56,80,42,111,64,70,73,64,68,72,65,48,33,85,79,76,78,28,25,34,89,45,78,44,66,80,63,33,4,67,1,2021-22,,,2022,0
1630625,Dalano Banton,Dalano,1610612761,TOR,22.0,64,37,27,0.578,10.9,1.3,3.2,0.411,0.2,0.8,0.255,0.4,0.7,0.591,0.6,1.3,1.9,1.5,0.8,0.4,0.2,0.3,1.1,0.6,3.2,0.5,8.8,0,0,8.1,14,8,30,43,65,65,66,58,77,81,68,65,61,79,48,60,62,30,39,58,68,55,66,61,67,32,61,33,4,64,1,2021-22,,,2022,0
1630561,David Duke Jr.,David,1610612751,BKN,22.0,22,10,12,0.455,15.5,1.8,4.9,0.361,0.4,1.7,0.243,0.8,1.0,0.81,1.4,1.7,3.0,0.8,0.4,0.6,0.3,0.5,1.6,0.9,4.7,-0.5,12.0,2,0,10.9,61,56,56,65,42,49,43,77,61,53,76,38,50,33,14,47,31,62,71,32,40,24,37,45,50,50,47,11,4,48,1,2021-22,,,2022,0
1630525,David Johnson,David,1610612761,TOR,21.0,2,2,0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0,0.0,105,86,112,1,124,110,116,110,94,91,94,94,97,94,104,114,115,108,106,103,89,93,113,102,111,61,121,33,4,121,1,2021-22,,,2022,0
1630558,Davion Mitchell,Davion,1610612758,SAC,23.0,75,28,47,0.373,27.7,4.7,11.2,0.418,1.3,4.3,0.316,0.7,1.1,0.659,0.4,1.8,2.2,4.2,1.5,0.7,0.3,0.5,1.9,1.5,11.5,-3.7,22.0,3,0,21.3,5,16,5,79,10,9,11,54,12,10,47,41,39,71,67,44,50,5,13,26,38,19,25,21,10,99,13,8,4,12,1,2021-22,,,2022,0
1630549,Day'Ron Sharpe,Day'Ron,1610612751,BKN,20.0,32,12,20,0.375,12.2,2.7,4.7,0.577,0.1,0.2,0.286,0.8,1.3,0.585,2.5,2.5,5.0,0.5,0.9,0.3,0.5,0.4,1.9,1.1,6.2,1.8,14.4,2,0,13.3,47,48,45,78,54,30,48,9,91,105,61,39,31,80,3,30,10,76,36,73,21,35,26,36,39,17,33,11,4,38,1,2021-22,,,2022,0
1630610,DeJon Jarreau,DeJon,1610612754,IND,24.0,1,0,1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0.0,118,117,102,117,125,110,121,110,94,113,94,94,97,94,104,114,115,108,106,103,89,93,113,102,111,12,121,33,4,121,1,2021-22,,,2022,0
1630613,Duane Washington Jr.,Duane,1610612754,IND,22.0,48,12,36,0.25,20.2,3.6,8.9,0.405,1.7,4.5,0.377,1.0,1.3,0.754,0.1,1.6,1.7,1.8,1.2,0.5,0.1,0.6,1.4,1.4,9.9,-2.6,15.2,0,0,16.3,30,48,12,94,27,15,13,61,6,8,12,32,32,44,102,50,68,26,20,42,85,14,52,23,14,92,28,33,4,21,1,2021-22,,,2022,0
1630647,Eugene Omoruyi,Eugene,1610612742,DAL,25.0,4,1,3,0.25,4.5,0.5,1.3,0.4,0.3,0.5,0.5,0.5,1.0,0.5,0.5,1.3,1.8,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1.8,0.8,4.6,0,0,4.3,92,99,84,94,99,89,102,67,70,91,1,59,44,86,54,63,66,78,106,103,89,93,91,69,88,29,86,33,4,87,1,2021-22,,,2022,0
1630596,Evan Mobley,Evan,1610612739,CLE,21.0,69,40,29,0.58,33.8,6.1,12.0,0.508,0.3,1.3,0.25,2.4,3.7,0.663,2.1,6.2,8.3,2.5,1.9,0.8,1.7,0.7,2.1,3.0,15.0,1.4,34.2,21,0,31.1,10,6,24,41,3,3,7,17,66,65,69,4,2,70,4,1,1,15,8,20,1,9,18,4,5,20,2,1,4,2,1,2021-22,,,2022,0
1630624,Feron Hunt,Feron,1610612752,NYK,22.0,2,2,0,1.0,4.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,-0.5,2.4,0,0,2.0,105,86,112,1,103,110,106,110,94,113,94,94,97,94,54,114,106,78,63,46,89,93,91,102,111,52,107,33,4,106,1,2021-22,,,2022,0
1630532,Franz Wagner,Franz,1610612753,ORL,20.0,79,21,58,0.266,30.7,5.8,12.3,0.468,1.2,3.4,0.354,2.4,2.8,0.863,1.1,3.4,4.5,2.9,1.5,0.9,0.4,1.1,2.1,2.4,15.2,-3.1,27.3,2,0,26.4,1,24,1,92,7,5,6,28,15,17,24,5,7,18,20,9,13,9,14,17,24,4,20,8,4,95,6,11,4,7,1,2021-22,,,2022,0
1628221,Gabe York,Gabe,1610612754,IND,28.0,2,0,2,0.0,10.7,1.0,3.5,0.286,0.5,3.0,0.167,1.5,2.5,0.6,0.0,1.0,1.0,2.0,0.5,1.0,0.5,0.0,2.0,1.5,4.0,-2.0,12.2,0,0,10.5,105,117,95,117,67,72,63,95,51,22,83,15,10,76,104,77,89,22,63,9,16,93,21,20,58,82,45,33,4,51,1,2021-22,,,2022,0
1630994,Gabriel Lundberg,Gabriel,1610612756,PHX,27.0,4,1,3,0.25,11.1,1.3,4.8,0.263,0.8,2.0,0.375,0.0,0.0,0.0,0.5,1.3,1.8,2.8,0.8,0.8,0.0,0.5,1.8,0.8,3.3,4.8,11.0,0,0,10.0,92,99,84,94,62,67,44,98,36,43,14,94,97,94,54,63,66,12,45,25,89,24,33,53,65,1,51,33,4,53,1,2021-22,,,2022,0
